,date,descr,rent_price,address,BIN,rooms,bedrooms,bath,apt_num,amenities,year,no_proximity_newdev
1379,2017-02-01,"Urban Ambiance Listing rented Last priced at $1,895","$1,895",649+prospect+place+brooklyn,3030907.0,3 rooms,1 bed,1 bath,4,['Live-in Super'],2017.0,False
1380,2016-10-03,Later Listed by Urban Ambiance,"$2,045",649+prospect+place+brooklyn,3030907.0,3 rooms,1 bed,1 bath,4,['Live-in Super'],2016.0,False
1381,2016-09-26,Delisted by Town Residential,"$2,045",649+prospect+place+brooklyn,3030907.0,3 rooms,1 bed,1 bath,4,['Live-in Super'],2016.0,False
1382,2016-09-03,Later Listed by Town Residential,"$2,045",649+prospect+place+brooklyn,3030907.0,3 rooms,1 bed,1 bath,4,['Live-in Super'],2016.0,False
1383,2019-05-17,Urban Ambiance Listing is no longer available on StreetEasy,"$2,300",649+prospect+place+brooklyn,3030907.0,2 rooms,1 bed,1 bath,5,['Live-in Super'],2019.0,False
1384,2019-04-25,Later Listed by Urban Ambiance,"$2,300",649+prospect+place+brooklyn,3030907.0,2 rooms,1 bed,1 bath,5,['Live-in Super'],2019.0,False
1385,2017-11-26,Listing is no longer available on StreetEasy,"$2,225",649+prospect+place+brooklyn,3030907.0,2 rooms,1 bed,1 bath,5,['Live-in Super'],2017.0,False
1386,2017-11-20,Listed by Padspin To The People,"$2,225",649+prospect+place+brooklyn,3030907.0,2 rooms,1 bed,1 bath,5,['Live-in Super'],2017.0,False
1387,2016-08-11,Urban Ambiance Listing rented,"$2,195",649+prospect+place+brooklyn,3030907.0,2 rooms,1 bed,1 bath,5,['Live-in Super'],2016.0,False
1388,2016-07-28,Previously Listed by Urban Ambiance,"$2,195",649+prospect+place+brooklyn,3030907.0,2 rooms,1 bed,1 bath,5,['Live-in Super'],2016.0,False
1389,2019-02-08,Listing is no longer available on StreetEasy,"$2,000",649+prospect+place+brooklyn,3030907.0,2 rooms,1 bed,1 bath,6,['Live-in Super'],2019.0,False
1390,2019-02-07,Listing entered contract,"$2,000",649+prospect+place+brooklyn,3030907.0,2 rooms,1 bed,1 bath,6,['Live-in Super'],2019.0,False
1391,2019-02-01,Listed by Urban Ambiance,"$2,000",649+prospect+place+brooklyn,3030907.0,2 rooms,1 bed,1 bath,6,['Live-in Super'],2019.0,False
1392,2017-02-01,"Urban Ambiance Listing rented Last priced at $1,895","$1,895",649+prospect+place+brooklyn,3030907.0,2 rooms,1 bed,1 bath,6,['Live-in Super'],2017.0,False
1393,2016-10-03,Previously Listed by Urban Ambiance,"$2,045",649+prospect+place+brooklyn,3030907.0,2 rooms,1 bed,1 bath,6,['Live-in Super'],2016.0,False
1394,2016-09-26,Delisted by Town Residential,"$2,045",649+prospect+place+brooklyn,3030907.0,2 rooms,1 bed,1 bath,6,['Live-in Super'],2016.0,False
1395,2016-09-03,Previously Listed by Town Residential,"$2,045",649+prospect+place+brooklyn,3030907.0,2 rooms,1 bed,1 bath,6,['Live-in Super'],2016.0,False
1396,2019-06-25,REAL New York Listing rented,"$3,250",229+mulberry+street+manhattan,1007530.0,2 rooms,studio,1 bath,5,"['Laundry in Building', 'Live-in Super', 'Doorman', 'Elevator']",2019.0,True
1397,2019-05-31,Previously Listed by REAL New York,"$3,250",229+mulberry+street+manhattan,1007530.0,2 rooms,studio,1 bath,5,"['Laundry in Building', 'Live-in Super', 'Doorman', 'Elevator']",2019.0,True
1398,2019-05-29,Hakimian Management Listing is no longer available on StreetEasy,"$2,995",229+mulberry+street+manhattan,1007530.0,2 rooms,studio,1 bath,5,"['Laundry in Building', 'Live-in Super', 'Doorman', 'Elevator']",2019.0,True
1399,2019-04-04,Previously Listed by Hakimian Management,"$2,995",229+mulberry+street+manhattan,1007530.0,2 rooms,studio,1 bath,5,"['Laundry in Building', 'Live-in Super', 'Doorman', 'Elevator']",2019.0,True
1400,2016-05-25,Hakimian Management Listing rented,"$3,050",229+mulberry+street+manhattan,1007530.0,2 rooms,studio,1 bath,5,"['Laundry in Building', 'Live-in Super', 'Doorman', 'Elevator']",2016.0,True
1401,2016-05-04,Previously Listed by Hakimian Management,"$3,050",229+mulberry+street+manhattan,1007530.0,2 rooms,studio,1 bath,5,"['Laundry in Building', 'Live-in Super', 'Doorman', 'Elevator']",2016.0,True
1402,2019-08-14,"Nooklyn.com LLC Listing is no longer available on StreetEasy Last priced at $3,000","$3,000",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,3,[],2019.0,False
1403,2019-08-01,Later Listed by Nooklyn.com LLC,"$3,100",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,3,[],2019.0,False
1404,2017-07-12,"Simply Brooklyn Realty Inc Listing is no longer available on StreetEasy Last priced at $2,895","$2,895",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,3,[],2017.0,False
1405,2017-05-10,Later Listed by Simply Brooklyn Realty Inc,"$2,900",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,3,[],2017.0,False
1406,2017-04-27,Later Listed by Nooklyn.com LLC,"$3,100",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,3,[],2017.0,False
1407,2016-05-26,Listing rented,"$2,900",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,3,[],2016.0,False
1408,2016-05-22,Listing entered contract,"$2,900",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,3,[],2016.0,False
1409,2016-05-19,Price decreased by 3%,"$2,900  ↓",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,3,[],2016.0,False
1410,2016-05-16,Listed by Nooklyn.com LLC,"$3,000",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,3,[],2016.0,False
1411,2019-08-14,"Nooklyn.com LLC Listing is no longer available on StreetEasy Last priced at $3,000","$3,000",170+stockholm+street+brooklyn,3074130.0,4.5 rooms,3 beds,1.5 baths,4,[],2019.0,False
1412,2019-08-01,Later Listed by Nooklyn.com LLC,"$3,100",170+stockholm+street+brooklyn,3074130.0,4.5 rooms,3 beds,1.5 baths,4,[],2019.0,False
1413,2017-07-12,"Simply Brooklyn Realty Inc Listing is no longer available on StreetEasy Last priced at $2,895","$2,895",170+stockholm+street+brooklyn,3074130.0,4.5 rooms,3 beds,1.5 baths,4,[],2017.0,False
1414,2017-05-10,Previously Listed by Simply Brooklyn Realty Inc,"$2,900",170+stockholm+street+brooklyn,3074130.0,4.5 rooms,3 beds,1.5 baths,4,[],2017.0,False
1415,2017-04-27,Previously Listed by Nooklyn.com LLC,"$3,100",170+stockholm+street+brooklyn,3074130.0,4.5 rooms,3 beds,1.5 baths,4,[],2017.0,False
1416,2016-05-26,"Nooklyn.com LLC Listing rented Last priced at $2,900","$2,900",170+stockholm+street+brooklyn,3074130.0,4.5 rooms,3 beds,1.5 baths,4,[],2016.0,False
1417,2016-05-16,Previously Listed by Nooklyn.com LLC,"$3,000",170+stockholm+street+brooklyn,3074130.0,4.5 rooms,3 beds,1.5 baths,4,[],2016.0,False
1418,2019-08-14,"Nooklyn.com LLC Listing is no longer available on StreetEasy Last priced at $3,000","$3,000",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,5,[],2019.0,False
1419,2019-08-01,Later Listed by Nooklyn.com LLC,"$3,100",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,5,[],2019.0,False
1420,2017-07-12,Listing is no longer available on StreetEasy,"$2,895",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,5,[],2017.0,False
1421,2017-05-19,Price decreased by 0%,"$2,895  ↓",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,5,[],2017.0,False
1422,2017-05-17,Price decreased by 0%,"$2,899  ↓",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,5,[],2017.0,False
1423,2017-05-10,Listed by Simply Brooklyn Realty Inc,"$2,900",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,5,[],2017.0,False
1424,2017-04-27,Previously Listed by Nooklyn.com LLC,"$3,100",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,5,[],2017.0,False
1425,2016-05-26,"Nooklyn.com LLC Listing rented Last priced at $2,900","$2,900",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,5,[],2016.0,False
1426,2016-05-16,Previously Listed by Nooklyn.com LLC,"$3,000",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,5,[],2016.0,False
1427,2019-08-14,"Nooklyn.com LLC Listing is no longer available on StreetEasy Last priced at $3,000","$3,000",170+stockholm+street+brooklyn,3074130.0,6 rooms,3 beds,1.5 baths,6,[],2019.0,False
1428,2019-08-01,Previously Listed by Nooklyn.com LLC,"$3,100",170+stockholm+street+brooklyn,3074130.0,6 rooms,3 beds,1.5 baths,6,[],2019.0,False
1429,2017-07-12,"Simply Brooklyn Realty Inc Listing is no longer available on StreetEasy Last priced at $2,895","$2,895",170+stockholm+street+brooklyn,3074130.0,6 rooms,3 beds,1.5 baths,6,[],2017.0,False
1430,2017-05-10,Previously Listed by Simply Brooklyn Realty Inc,"$2,900",170+stockholm+street+brooklyn,3074130.0,6 rooms,3 beds,1.5 baths,6,[],2017.0,False
1431,2017-04-27,Previously Listed by Nooklyn.com LLC,"$3,100",170+stockholm+street+brooklyn,3074130.0,6 rooms,3 beds,1.5 baths,6,[],2017.0,False
1432,2016-05-26,"Nooklyn.com LLC Listing rented Last priced at $2,900","$2,900",170+stockholm+street+brooklyn,3074130.0,6 rooms,3 beds,1.5 baths,6,[],2016.0,False
1433,2016-05-16,Previously Listed by Nooklyn.com LLC,"$3,000",170+stockholm+street+brooklyn,3074130.0,6 rooms,3 beds,1.5 baths,6,[],2016.0,False
1434,2019-08-14,"Nooklyn.com LLC Listing is no longer available on StreetEasy Last priced at $3,000","$3,000",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,7,[],2019.0,False
1435,2019-08-01,Later Listed by Nooklyn.com LLC,"$3,100",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,7,[],2019.0,False
1436,2017-07-12,Listing rented,"$2,900",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,7,[],2017.0,False
1437,2017-07-05,Re-listed by Nooklyn.com LLC,"$2,900",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,7,[],2017.0,False
1438,2017-06-27,Listing rented,"$2,900",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,7,[],2017.0,False
1439,2017-05-10,Also Listed by Simply Brooklyn Realty Inc,"$2,900",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,7,[],2017.0,False
1440,2017-05-08,Price decreased by 3%,"$2,900  ↓",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,7,[],2017.0,False
1441,2017-05-02,Price decreased by 3%,"$3,000  ↓",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,7,[],2017.0,False
1442,2017-04-27,Listed by Nooklyn.com LLC,"$3,100",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,7,[],2017.0,False
1443,2016-05-26,"Nooklyn.com LLC Listing rented Last priced at $2,900","$2,900",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,7,[],2016.0,False
1444,2016-05-16,Previously Listed by Nooklyn.com LLC,"$3,000",170+stockholm+street+brooklyn,3074130.0,5 rooms,3 beds,1.5 baths,7,[],2016.0,False
1445,2019-02-13,Spire Group Listing is no longer available on StreetEasy,"$3,500",32-05+30+street+queens,4430914.0,4 rooms,2 beds,1 bath,1,[],2019.0,True
1446,2019-02-04,Previously Listed by Spire Group,"$3,500",32-05+30+street+queens,4430914.0,4 rooms,2 beds,1 bath,1,[],2019.0,True
1447,2019-01-27,Off market temporarily,"$2,500",32-05+30+street+queens,4430914.0,4 rooms,2 beds,1 bath,1,[],2019.0,True
1448,2019-01-23,Previously Listed by Grace Osullivan Inc,"$2,500",32-05+30+street+queens,4430914.0,4 rooms,2 beds,1 bath,1,[],2019.0,True
1449,2017-05-20,"Bond New York Listing rented Last priced at $2,500","$2,500",32-05+30+street+queens,4430914.0,4 rooms,2 beds,1 bath,1,[],2017.0,True
1450,2017-04-20,"Spire Group Listing is no longer available on StreetEasy Last priced at $3,500","$3,500",32-05+30+street+queens,4430914.0,4 rooms,2 beds,1 bath,1,[],2017.0,True
1451,2017-03-27,Previously Listed by Spire Group,"$3,700",32-05+30+street+queens,4430914.0,4 rooms,2 beds,1 bath,1,[],2017.0,True
1452,2017-01-28,Previously Listed by Bond New York,"$2,575",32-05+30+street+queens,4430914.0,4 rooms,2 beds,1 bath,1,[],2017.0,True
1453,2019-02-26,Listing rented,"$4,200",32-05+30+street+queens,4430914.0,"1,700 ft²",$29 per ft²,6 rooms,4,[],2019.0,True
1454,2019-02-23,"Re-listed by Steffan Olausson Partridge, LREB","$4,200",32-05+30+street+queens,4430914.0,"1,700 ft²",$29 per ft²,6 rooms,4,[],2019.0,True
1455,2019-02-22,"Listed in StreetEasy, but temporarily delisted, by Steffan Olausson Partridge, LREB","$4,200",32-05+30+street+queens,4430914.0,"1,700 ft²",$29 per ft²,6 rooms,4,[],2019.0,True
1456,2016-11-02,Spire Group Listing is no longer available on StreetEasy,"$4,500",32-05+30+street+queens,4430914.0,"1,700 ft²",$29 per ft²,6 rooms,4,[],2016.0,True
1457,2016-08-25,Previously Listed by Spire Group,"$4,500",32-05+30+street+queens,4430914.0,"1,700 ft²",$29 per ft²,6 rooms,4,[],2016.0,True
1458,2019-08-25,Delisted by APT212 INC,"$5,200",174+mulberry+street+manhattan,1006978.0,4 rooms,2 beds,1 bath,1,['NYC Storm Zone 6'],2019.0,True
1459,2019-07-24,Later Listed by APT212 INC,"$5,200",174+mulberry+street+manhattan,1006978.0,4 rooms,2 beds,1 bath,1,['NYC Storm Zone 6'],2019.0,True
1460,2019-01-02,Delisted by APT212 INC,"$5,100",174+mulberry+street+manhattan,1006978.0,4 rooms,2 beds,1 bath,1,['NYC Storm Zone 6'],2019.0,True
1461,2017-07-18,APT212 INC Listing is no longer available on StreetEasy,"$5,500",174+mulberry+street+manhattan,1006978.0,4 rooms,2 beds,1 bath,1,['NYC Storm Zone 6'],2017.0,True
1462,2017-06-21,Later Listed by APT212 INC,"$5,500",174+mulberry+street+manhattan,1006978.0,4 rooms,2 beds,1 bath,1,['NYC Storm Zone 6'],2017.0,True
1463,2016-09-15,Listing is no longer available on StreetEasy,"$3,900",174+mulberry+street+manhattan,1006978.0,4 rooms,2 beds,1 bath,1,['NYC Storm Zone 6'],2016.0,True
1464,2016-08-12,Listed by APT212 INC,"$3,900",174+mulberry+street+manhattan,1006978.0,4 rooms,2 beds,1 bath,1,['NYC Storm Zone 6'],2016.0,True
1465,2016-02-19,"Delisted by APT212 INC. Last priced at $5,200","$5,200",174+mulberry+street+manhattan,1006978.0,4 rooms,2 beds,1 bath,1,['NYC Storm Zone 6'],2016.0,True
1466,2016-02-10,Previously Listed by APT212 INC,"$5,300",174+mulberry+street+manhattan,1006978.0,4 rooms,2 beds,1 bath,1,['NYC Storm Zone 6'],2016.0,True
1467,2019-08-28,Delisted by APT212 INC,"$5,200",174+mulberry+street+manhattan,1006978.0,5 rooms,3 beds,1 bath,3,['NYC Storm Zone 6'],2019.0,True
1468,2019-08-26,Later Listed by APT212 INC,"$5,200",174+mulberry+street+manhattan,1006978.0,5 rooms,3 beds,1 bath,3,['NYC Storm Zone 6'],2019.0,True
1469,2019-04-08,Delisted by APT212 INC,"$5,200",174+mulberry+street+manhattan,1006978.0,5 rooms,3 beds,1 bath,3,['NYC Storm Zone 6'],2019.0,True
1470,2019-03-19,Later Listed by APT212 INC,"$5,200",174+mulberry+street+manhattan,1006978.0,5 rooms,3 beds,1 bath,3,['NYC Storm Zone 6'],2019.0,True
1471,2017-07-18,APT212 INC Listing is no longer available on StreetEasy,"$5,500",174+mulberry+street+manhattan,1006978.0,5 rooms,3 beds,1 bath,3,['NYC Storm Zone 6'],2017.0,True
1472,2017-06-21,Later Listed by APT212 INC,"$5,500",174+mulberry+street+manhattan,1006978.0,5 rooms,3 beds,1 bath,3,['NYC Storm Zone 6'],2017.0,True
1473,2019-08-25,Delisted,"$5,200",174+mulberry+street+manhattan,1006978.0,"1,100 ft²",$56 per ft²,5 rooms,4,['NYC Storm Zone 6'],2019.0,True
1474,2019-07-24,Listed by APT212 INC,"$5,200",174+mulberry+street+manhattan,1006978.0,"1,100 ft²",$56 per ft²,5 rooms,4,['NYC Storm Zone 6'],2019.0,True
1475,2019-01-02,Delisted by APT212 INC,"$5,100",174+mulberry+street+manhattan,1006978.0,"1,100 ft²",$56 per ft²,5 rooms,4,['NYC Storm Zone 6'],2019.0,True
1476,2017-07-18,APT212 INC Listing is no longer available on StreetEasy,"$5,500",174+mulberry+street+manhattan,1006978.0,"1,100 ft²",$56 per ft²,5 rooms,4,['NYC Storm Zone 6'],2017.0,True
1477,2017-06-21,Previously Listed by APT212 INC,"$5,500",174+mulberry+street+manhattan,1006978.0,"1,100 ft²",$56 per ft²,5 rooms,4,['NYC Storm Zone 6'],2017.0,True
1478,2016-09-15,APT212 INC Listing is no longer available on StreetEasy,"$3,900",174+mulberry+street+manhattan,1006978.0,"1,100 ft²",$56 per ft²,5 rooms,4,['NYC Storm Zone 6'],2016.0,True
1479,2016-08-12,Previously Listed by APT212 INC,"$3,900",174+mulberry+street+manhattan,1006978.0,"1,100 ft²",$56 per ft²,5 rooms,4,['NYC Storm Zone 6'],2016.0,True
1480,2016-02-19,"Delisted by APT212 INC. Last priced at $5,200","$5,200",174+mulberry+street+manhattan,1006978.0,"1,100 ft²",$56 per ft²,5 rooms,4,['NYC Storm Zone 6'],2016.0,True
1481,2016-02-10,Previously Listed by APT212 INC,"$5,300",174+mulberry+street+manhattan,1006978.0,"1,100 ft²",$56 per ft²,5 rooms,4,['NYC Storm Zone 6'],2016.0,True
1482,2019-08-28,Delisted by APT212 INC,"$5,200",174+mulberry+street+manhattan,1006978.0,5 rooms,3 beds,1 bath,5,['NYC Storm Zone 6'],2019.0,True
1483,2019-08-26,Later Listed by APT212 INC,"$5,200",174+mulberry+street+manhattan,1006978.0,5 rooms,3 beds,1 bath,5,['NYC Storm Zone 6'],2019.0,True
1484,2019-04-08,Delisted by APT212 INC,"$5,200",174+mulberry+street+manhattan,1006978.0,5 rooms,3 beds,1 bath,5,['NYC Storm Zone 6'],2019.0,True
1485,2019-03-19,Later Listed by APT212 INC,"$5,200",174+mulberry+street+manhattan,1006978.0,5 rooms,3 beds,1 bath,5,['NYC Storm Zone 6'],2019.0,True
1486,2017-07-18,APT212 INC Listing is no longer available on StreetEasy,"$5,500",174+mulberry+street+manhattan,1006978.0,5 rooms,3 beds,1 bath,5,['NYC Storm Zone 6'],2017.0,True
1487,2017-06-21,Later Listed by APT212 INC,"$5,500",174+mulberry+street+manhattan,1006978.0,5 rooms,3 beds,1 bath,5,['NYC Storm Zone 6'],2017.0,True
1488,2019-08-28,Delisted by APT212 INC,"$5,200",174+mulberry+street+manhattan,1006978.0,"1,100 ft²",$56 per ft²,5 rooms,6,['NYC Storm Zone 6'],2019.0,True
1489,2019-08-26,Later Listed by APT212 INC,"$5,200",174+mulberry+street+manhattan,1006978.0,"1,100 ft²",$56 per ft²,5 rooms,6,['NYC Storm Zone 6'],2019.0,True
1490,2019-04-08,Delisted,"$5,200",174+mulberry+street+manhattan,1006978.0,"1,100 ft²",$56 per ft²,5 rooms,6,['NYC Storm Zone 6'],2019.0,True
1491,2019-03-19,Listed by APT212 INC,"$5,200",174+mulberry+street+manhattan,1006978.0,"1,100 ft²",$56 per ft²,5 rooms,6,['NYC Storm Zone 6'],2019.0,True
1492,2017-07-18,APT212 INC Listing is no longer available on StreetEasy,"$5,500",174+mulberry+street+manhattan,1006978.0,"1,100 ft²",$56 per ft²,5 rooms,6,['NYC Storm Zone 6'],2017.0,True
1493,2017-06-21,Previously Listed by APT212 INC,"$5,500",174+mulberry+street+manhattan,1006978.0,"1,100 ft²",$56 per ft²,5 rooms,6,['NYC Storm Zone 6'],2017.0,True
1494,2019-08-06,"Nooklyn.com LLC Listing is no longer available on StreetEasy Last priced at $2,649","$2,649",1112+willoughby+avenue+brooklyn,3072929.0,4 rooms,2 beds,2 baths,3,[],2019.0,False
1495,2019-08-02,Later Listed by Nooklyn.com LLC,"$2,650",1112+willoughby+avenue+brooklyn,3072929.0,4 rooms,2 beds,2 baths,3,[],2019.0,False
1496,2016-03-10,Listing is no longer available on StreetEasy,"$2,500",1112+willoughby+avenue+brooklyn,3072929.0,4 rooms,2 beds,2 baths,3,[],2016.0,False
1497,2016-02-22,Listed by Fiddler Realty,"$2,500",1112+willoughby+avenue+brooklyn,3072929.0,4 rooms,2 beds,2 baths,3,[],2016.0,False
1498,2019-12-15,Listing is no longer available on StreetEasy,"$2,199",75+cabrini+boulevard+manhattan,1064303.0,800 ft²,$32 per ft²,4 rooms,6,[],2019.0,True
1499,2019-10-22,Price decreased by 0%,"$2,199  ↓",75+cabrini+boulevard+manhattan,1064303.0,800 ft²,$32 per ft²,4 rooms,6,[],2019.0,True
1500,2019-09-24,Price decreased by 2%,"$2,200  ↓",75+cabrini+boulevard+manhattan,1064303.0,800 ft²,$32 per ft²,4 rooms,6,[],2019.0,True
1501,2019-09-13,Price decreased by 1%,"$2,250  ↓",75+cabrini+boulevard+manhattan,1064303.0,800 ft²,$32 per ft²,4 rooms,6,[],2019.0,True
1502,2019-09-12,Price decreased by 0%,"$2,270  ↓",75+cabrini+boulevard+manhattan,1064303.0,800 ft²,$32 per ft²,4 rooms,6,[],2019.0,True
1503,2019-09-01,Listed by Sovereign Associates,"$2,275",75+cabrini+boulevard+manhattan,1064303.0,800 ft²,$32 per ft²,4 rooms,6,[],2019.0,True
1504,2017-09-11,"Sovereign Associates Listing rented Last priced at $2,000","$2,000",75+cabrini+boulevard+manhattan,1064303.0,800 ft²,$32 per ft²,4 rooms,6,[],2017.0,True
1505,2017-07-20,Previously Listed by Sovereign Associates,"$2,100",75+cabrini+boulevard+manhattan,1064303.0,800 ft²,$32 per ft²,4 rooms,6,[],2017.0,True
1506,2019-09-30,Bond New York Listing is no longer available on StreetEasy,"$2,000",324+east+120+street+manhattan,1054782.0,4 rooms,2 beds,1 bath,1,['NYC Storm Zone 3'],2019.0,False
1507,2019-09-05,Later Listed by Bond New York,"$2,000",324+east+120+street+manhattan,1054782.0,4 rooms,2 beds,1 bath,1,['NYC Storm Zone 3'],2019.0,False
1508,2017-07-18,Mauro Bros Real Estate Services LLC Listing is no longer available on StreetEasy,"$1,899",324+east+120+street+manhattan,1054782.0,4 rooms,2 beds,1 bath,1,['NYC Storm Zone 3'],2017.0,False
